,brief,header,pubtime,savetime
10,美国存托和结算公司（DTCC）正在进行的一项区块链项目已经推进至测试阶段，已经有 15 家全球性银行参与其中。这些银行将与美国存托和结算公司合作，共同为后者的信用衍生品交易信息存储库推出分布式分类账本及云服务平台。英国的巴克莱银行已经确认参与该项目，其他 14 家银行尚未具名。美国存托和结算公司预计该项目将于今年年底之前进行开放测试，测试预计将于 2019 年第一季度完成，随后将正式发布。美国存托和结算公司主要提供股票、公司和市政债券、政府和房贷抵押证券、资金市场产品和OTC演示品的结算、交割和信息服务。,美国存托和结算公司联合 15 家全球性银行进行信用衍生品交易信息区块链项目的测试工作,02:01,2018-11-07 20:02:33
11,Stellar 基金会宣布与加密货币钱包 Blockchain 结成伙伴关系，并向 Blockchain 钱包的用户空投 1.25 亿美元 XLM 代币。这将成为历史上最大的空投活动。此次空投的 XLM 代币将占该代币总流通量的 0.47%。,Stellar 将向 Blockchain 的钱包用户空投 1.25 亿美元 XLM 代币，将创下空投记录,22:20,2018-11-07 20:02:34
12,自 11 月 2 日起 BCH 价格开始上涨，截至 6 日下午，其涨幅超过 31%。TokenInsight 认为，此次导火索是 11 月 15 日硬分叉事件，此次分叉已得到 Coinbase、Binance 等主流交易所支持，由此引来投资者提前布局。TokenInsight 分析发现，此次上涨主要由稳定币&场外法币流入推动。11 月 2 日至 3 日共计 1.86 亿美元资金从 USDT 流向 BCH，此外，仅 11 月 3 日一天内有超过 1.06 亿美元的法币资金入场。独立分析师 James 认为，在真正硬分叉之前该事件的热度不会下降，但链上数据表明 BCH 的交易热度已经恢复平静。因此，其价格很难在短时间内大幅上涨。,TokenInsight：此次 BCH 上涨主要由稳定币、场外法币流入推动,19:25,2018-11-07 20:02:34
13,BTCC 矿池宣布，由于业务调整，将于 11 月 15 日关停所有挖矿服务器，11 月 30日起无限期停止运营。BTCC 建议矿工于 11 月 15 日前完成算力切换，并于 11 月 20 日前绑定挖矿收益地址。,BTCC 矿池将于 11 月 15 日关停挖矿服务器，月底无限期停止运营,19:23,2018-11-07 20:02:34
14,比特币矿业巨头 Bitfury 在今日宣布，在新一轮融资中获得 8000 万美元，由欧洲风险投资基金 Korelya Capital 领投，其他参与者包括韩国互联网巨头 Naver Group，亚洲机构 Macquarie Capital 和 Dentsu Japan 以及 Michael Novogratz 的 Galaxy Digital。,比特币矿业巨头 Bitfury 获得 8000 万美元融资,18:35,2018-11-07 20:02:34
15,成都链安科技 Beosin 正式上线全新版「一键式」智能合约自动形式化验证平台 VaaS-ETH 精简版。VaaS 平台是成都链安科技经过 1 年多潜心钻研，采用形式化验证技术研发出的全球首个同时支持 ETH、EOS、Fabric 等多个区块链平台的智能合约安全检测系统，达到 95% 以上准确率。VaaS-ETH 精简版可让区块链从业者免费体验 VaaS「一键式」智能合约安全检测功能，对智能合约多项安全问题进行筛查。成都链安科技针对区块链安全问题打造的全生态安全服务还包括：钱包开发和审计、VaaS 平台定制化开发、安全的 DApp 开发与审计一条龙、安全的智能合约开发审计一条龙、交易所和公链平台安全检测等。,成都链安科技发布 VaaS「一键式」智能合约自动形式化验证平台,17:46,2018-11-07 20:02:34
16,据彭博，香港交易所行政总裁李小加表示：香港交易所将在中期内收购一家科技公司，以支持升级现有交易基础设施并研究使用区块链的计划。,港交所李小加：将在中期收购一家科技公司，研究使用区块链的计划,12:16,2018-11-07 20:02:34
17,比特大陆官方推特「BITMAINtech」公布了 7nm 矿机的最新消息。根据官方推文信息显示，比特大陆将推出两款搭载 7nm 芯片的矿机产品，型号分别为蚂蚁矿机 S15 和 T15，支持 SHA256 加密算法，并在全球公开发售。其中，国内市场开售时间为北京时间 11 月 8 日 14:00。,比特大陆最新 7nm 矿机 11 月 8 日开售，支持 SHA256 算法,11:10,2018-11-07 20:02:34
18,ERC-20 令牌的自主流动性协议 Bancor（BNT）宣布其新平台 BancorX 已上线，该平台已推出的项目包括 Everipedia，eosBLACK，BetDice，MEET.ONE，KARMA，Prochain，和 Chaince。,Bancor 宣布新平台 BancorX 已上线,08:06,2018-11-07 20:02:34
19,区块链技术公司 Blockstream 的首席执行官 Adam Back 在「Let’s Talk 比特币」播客中称，BTC 的可扩展性以及隐私问题可通过支付渠道和侧链解决。,Blockstream CEO：BTC 可扩展性和隐私问题可通过支付渠道和侧链解决,07:18,2018-11-07 20:02:34
