,brief,header,pubtime,savetime
10,据 ICO Journal 报道，美国银行及其旗下投行机构美林证券将推出一款供客户交易的、基于期货市场的比特币衍生品，具体来说，美国银行和美林证券正在创建一种与无本金交割远期 NDF 挂钩的比特币衍生品，这些衍生品将在受监管的市场上交易。对加密领域来说，这是一个大新闻，也是继 高盛和大摩传出有意推出加密货币衍生产品后，华尔街主要机构大举涉足比特币的又一迹象。,美国银行及美林证券或将推出比特币衍生品,07:44,2018-09-15 21:08:08
11,CME 比特币期货 BTC 10 月合约收涨 90 美元，涨幅大约 1.40%，报 6525 美元，本周累涨逾 2.11%，据统计，6 月 29 日以 5865 美元创前月合约收盘纪录最低。CBOE 比特币期货 XBT 10 月合约收涨 107.50 美元，涨超 1.67%，报 6530 美元，本周累涨逾 1.99%，6 月 29 日也以 5897.50 美元创 CBOE 比特币期货前月合约收盘纪录最低。,比特币期货收复6500美元,07:42,2018-09-15 21:08:08
12,9 月 14 日下午，由 GVC 引力资本主办、OnFund 协办的 2018「万有引力」全球区块链行业研讨会在京顺利举行。金氪资本、大航海基金、一号财经、布洛克科技、耳朵财经、链闻ChainNews、TVCC News、区块链女司机、币友作为战略合作机构给予会议大力支持。由 GVC 引力资本联合 OnFund、极豆资本、双花资本、标准资本、星耀资本、大航海基金、布洛克科技、知道创宇、One.Top 评级、标准共识、BSAL 区块链场景应用实验室发起成立共识区块链生态联盟，联盟以 Tokenfund 为主体，联合安全服务机构、评级机构自愿组成，依托联盟内各节点资源，为各节点的发展壮大提供有力支撑，推动区块链的落地和进一步发展。,「万有引力」全球区块链行业研讨会在京顺利召开,16:04,2018-09-15 21:08:08
13,据安全公司慢雾区称：多个 EOS 游戏合约遭受攻击，请广大用户注意风险，保障资产安全。疑似攻击交易和 eos.win 、eosbet 相关。,慢雾区：多个 EOS 游戏合约遭受攻击,16:02,2018-09-15 21:08:08
14,日本金融巨头 SBI 控股公司将推出支付应用 Moneytap，该应用可用于 IOS和安卓设备，并且建立在瑞波 Ripple 的分布式记账技术之上。网站显示该软件将在今年秋天推出，并且日本的三家国内银行的客户都可以使用。,日本金融巨头 SBI 将推出采用瑞波技术的支付应用,15:59,2018-09-15 21:08:08
15,今日有媒体称在满币网上线的 HPT 为火币矿池代币，选择在满币网首发是因火币即将收购满币网。火币集团回应称：「火币矿池币 HPT 首发满币，满币或将被收购」为虚假消息。,火币否认收购满币网传言,15:40,2018-09-15 21:08:08
16,据 Bibox 联合创始人 Aries Wang 透露，FBG、Block Water、BA Capital、币信、Spark Capital、LD Capital、Future Money、LinkVC 已加入 BiboxLab 全球战略孵化联盟，共同为区块链创业公司提供资金、技术、咨询、推广、法律等一站式孵化服务。,FBG 等区块链资本加入 Bibox 全球战略孵化联盟,14:14,2018-09-15 21:08:08
17,据 Cointelegraph 报道，ICO 项目过去几天 16 万个以太坊，金额达 3300 万美元。ICO 在过去 30 天内销售的以太坊总数现在达到 28.3 万个，约 6000 万美元。,ICO 项目过去几天售出 16 万个以太坊,13:52,2018-09-15 21:08:09
18,江西省人民政府发布《关于深化「互联网+先进制造业」发展工业互联网的实施意见》。《意见》指出，要加强重大技术攻关，加快边缘计算、人工智能、区块链等新兴前沿技术在工业互联网中的应用研究和探索，形成一批自主知识产权的核心技术。要建立数据保护体系，通过数据标签、签名、区块链等技术，加强对数据流动过程的监控审计，实现工业数据全生命周期保护。,江西省出台《意见》：通过区块链等技术加强对数据的监控审计,13:49,2018-09-15 21:08:09
19,据 Coindesk 报道，区块链研究员 Vlad Zamfir 表示他在 EthBerlin 上成功编写了一个概念验证，该代码据说可以证明不同的以太坊碎片将来能够在区块链上进行通信。,以太坊在区块链分片上取得突破,13:47,2018-09-15 21:08:09
