,brief,header,pubtime,savetime
10,据软银官网显示，软银 SoftBank 宣布正在开发跨运营商移动支付服务的概念验证 PoC ，该技术是基于Rich Communication Services RCS 全球信息标准和 TBCASoft 区块链平台开发的。,软银宣布开发基于区块链技术的支付验证程序,15:29,2018-09-12 22:34:25
11,孙宇晨发推反驳 Vitalik Buterin 表示：「我相信全世界的财富将会变成像黑洞一样的加密货币，未来财富大幅增加。加密货币市场市值规模会在苹果、亚马逊之前达到 10 万亿美元，我们拭目以待，时间会证明。」,孙宇晨：加密货币市场市值规模会在苹果、亚马逊之前达到 10 万亿美元,14:06,2018-09-12 22:34:25
12,dYdX 项目宣布，dYdX 保证金交易协议 Margin Trading Protocol 完成智能合约测试，为了主网上线，已公开代码，邀请 CryptoFin、 ZK Labs 和 Soho Token Labs 等安全机构进行安全审计，并发布漏洞悬赏计划。dYdX 是全球首个去中心化数字货币衍生品交易平台，Coinbase 首席执行官 Brian Armstrong、Abstract Ventures 首席执行官 Scott Belsky 等知名投资者也参与了投资。,dYdX 保证金交易协议宣布漏洞悬赏计划,10:55,2018-09-12 22:34:25
13,在由同济大学、杨浦区人民政府等主办的中国新技术发展与应用论坛上，美国国家科学院院士、图灵奖得主 Silvio Micali 表示，区块链有利于公证和储存、医疗保健、非中介化、金融交易和治愈流感。,图灵奖得主 Silvio Micali：区块链有利于公证和储存、金融交易等,10:50,2018-09-12 22:34:25
14,Vitalik Buterin 在推特表示：我之前真正说的是，因为大部分人听过加密货币，数字货币世界的进一步增长必须来自于「深层次」（比如实际使用），而非来自于对其关注程度的增加。更需明确的是，我从没说过加密货币生态系统再也没有增长空间。我之前说的是 1000 倍的增长空间是几乎没有了。价格上 1000 倍的增长意味着数字货币市场价值 200 万亿美元，几乎是现有全球财富的 70%。,Vitalik ：加密货币世界的进一步增长必须来自于「深层次」,10:44,2018-09-12 22:34:25
15,据 Cryptovest 消息，区块链游戏引擎 Cocos-BCX 近日完成了 4000 万美元的融资。投资方为币安 Labs、NEO 全球资本和 500 Startups。,币安 Labs 等领投区块链游戏引擎 Cocos-BCX,10:16,2018-09-12 22:34:25
16,币安联合创始人何一刚刚发布微博称，所有号称有特殊消息，特殊通道，特殊业务，或者给币安提供技术服务进行募资收款的基本都是骗子，市场低迷不要心存侥幸。,何一：所有号称有特殊渠道利用币安名义进行募资收款的全是骗子,09:12,2018-09-12 22:34:25
17,据 Diar 研究显示，ICO 项目在其 ICO 资金账户中持有的初始募集资金的平均比例为 38%，而另外 62% 的资金被出售或被转移。Diar 首席分析师 Larry Cermak 表示：「显然，许多 ICO 公司将继续出售 ETH，以支付运营费用并为其业务提供资金。重要的是要意识到这些项目中的大多数并没有产生任何收益。」,研究显示：62% 的 ICO 资金被出售或转移,08:08,2018-09-12 22:34:25
18,据 ambcrypto 报道，一段 9 月 10 日在 Coinsbank 区块链邮轮的视频显示，比特币核心开发人员 Jimmy Song 和 BCH 支持者 Roger Ver 展开辩论。Song 认为，比特大陆是 BCH 的集中储备银行。此外，硬分叉实际上是由一群精英确定了项目的路线图，并迫使社区升级。据 Song 的说法，比特大陆吴忌寒和 Craig Wright 正在为「控制 BCH 的方向」而战。对于 BCH 中心化的问题，Roger Ve r回应称，权力下放是多方在 BCH 生态系统中战斗的原因，而这就是在多中心化的空间中会发生的事情。此外，Roger Ver 还提出想与 Jimmy Song 进行长达 10 年的赌注，他预测 BCH 将在未来十年内拥有比 BTC 更高的市值。鉴于时间太长，Song 表示对此事不感兴趣。,Jimmy Song：比特大陆是 BCH 的集中储备银行,08:04,2018-09-12 22:34:25
19,据 cryptoninjas 报道，加密支付解决方案 UTRUST 周二宣布，已与 ETC 开发团队达成合作，双方签署了一份谅解备忘录，将把 ETC 集成到 UTRUST 平台上。,UTRUST 与 ETC 开发团队达成合作,08:03,2018-09-12 22:34:25
