,brief,header,pubtime,savetime
11,三星子公司三星 SDS 周一称，已为韩国银行联合会开发了一种基于区块链的认证平台，这个称为 BankSign 的平台可实现不同银行移动系统之间的互动，用户可在不同应用上进行交易，该系统只需要用户在一个应用上以密码、指纹或九宫格手势进行认证即可。三星代表表示，通过将银行系统连接到数据共享网络来确保安全性，该网络中认证数据有效期可达三年，区块链固有的不变性支持了这种安全性。,三星将推出跨银行区块链认证平台,06:16,2018-08-28 21:30:49
12,据 Cointelegraph 消息，韩国于 8 月 27 日公布了关于黑客马拉松的新想法，旨在继续推广和扩大区块链的使用。该活动由韩国互联网与安全局 KISA 和韩国 IT 产业振兴机构 KIPA 联合主办，作为国家支持的「区块链推广周」的一部分内容，定于 11 月底举行。KISA 主任 Kim Seok-hwan 表示：「区块链技术将给人们的生活带来革新性的变化，通过参加本次比赛，每个人都将有机会参与并做出贡献。」,韩政府支持黑客马拉松，促进区块链推广,06:16,2018-08-28 21:30:49
13,据 CCN 报道，伊朗透露了其国家支持的加密货币的更多细节。根据伊朗中央银行附属机构 Informatics Services Corporations 的说法，伊朗未来的加密货币将由法币里亚尔支持，根据其中央银行的决定发布，因此无法被挖掘，其交易记录只能通过私人区块链进行访问。据悉伊朗总统鲁哈尼希望通过该方法使伊朗免受来自特朗普政府经济策略的压力。,伊朗央行附属机构公布国家加密货币细节,06:15,2018-08-28 21:30:49
14,据 Football-Italia 报道，意丙联赛的里米尼队成为世界上第一个通过比特币被收购的足球俱乐部，这支球队在经历了破产后本赛季从意丁升入意丙。该俱乐部昨日宣布，Heritage Sports Holdings 通过比特币收购了球队 25% 的股份。,意大利里米尼成为首个通过比特币被收购的球队,06:15,2018-08-28 21:30:49
15,卡巴斯基的全球研究和分析团队发现了一种专门为 macOS 开发的新型恶意软件，这个名为 Celas Trade Pro 的数字货币交易软件看似合法，但在安装后会在后台释放恶意模块，收集被感染的主机的所有信息并安装木马。卡巴斯基方面称软件的开发者是 Lazarus Group，这是一个得到了朝鲜政府支持的黑客组织。,卡巴斯基发现针对加密货币交易的新型恶意软件，疑为朝鲜制造,06:14,2018-08-28 21:30:50
16,据路透社消息，比特币矿机生产商嘉楠耘智的 IPO 筹资目标为至少 4 亿美元，这一数额少于此前多家媒体报道的 20 亿美元。根据 Bernstein 分析师预测，在去年的专业芯片市场，比特大陆占据了 75% 的市场份额，嘉楠耘智占据 14％。根据数据分析和钱包提供商 Blockchain.info 的数据，目前每日采矿收入较去年 12 月低了 77％。,路透社：嘉楠耘智 IPO 筹资目标为至少 4 亿美元,06:13,2018-08-28 21:30:50
17,据 HKEXnews 披露信息，香港上市公司桐成控股大股东分别向火币集团创始人李林和裂变资本董事长滕荣松转让 73.73% 和 6.8% 的股权，李林在交易完成后将成为桐成控股实际控制人。桐成控股自 8 月 22 日起停牌，等待发布要约收购信息。,火币集团创始人联手裂变资本收购香港上市公司桐成控股,08月27日 23:06,2018-08-28 21:30:50
18,据人民日报消息，银保监会、中央网信办、公安部等多部门近日发布风险提示称，近期，一些不法分子打着「金融创新」「区块链」的旗号，通过发行所谓「虚拟货币」「虚拟资产」「数字资产」等方式吸收资金，侵害公众合法权益。据悉，此类活动并非真正基于区块链技术，而是炒作区块链概念行非法集资、传销、诈骗之实，实质是「借新还旧」的庞氏骗局，资金运转难以长期维系。风险提示称，这类行为具有一些共同的特点。公众要理性看待区块链，不要盲目相信天花乱坠的承诺，树立正确的货币观念和投资理念，切实提高风险意识。,人民日报：防范以「虚拟货币」等名义进行的非法集资,08月27日 14:49,2018-08-28 21:30:50
19,据安顺新闻网消息，近日，贵州安顺市残联牵线搭桥、市残疾人康复中心与上海链佰信息科技有限公司签约建立战略合作伙伴关系，共同建设基于区块链技术的残障人士综合服务平台。,贵州安顺将利用区块链技术打造残障人士综合服务平台,08月27日 14:38,2018-08-28 21:30:50
20,据 Ethereum World News 消息，大众汽车与 IOTA 合作区块链项目 Digital CarPass 或将于 9 月推出。Digital CarPass 是 IOTA 用于车辆远程信息处理数据的基于区块链技术的实用应用。将提供防篡改里程记录，并防止二手车的里程表欺诈。功能类似于车辆有分布式分类帐的报告单，以确保里程数等信息可靠。,大众汽车与 IOTA 合作区块链项目或将于 9 月推出,08月27日 14:33,2018-08-28 21:30:50
21,据人民网报道，在对 2018 年 3 月底通过对国家企业信用信息公示系统相关数据统计，国内约 42%「区块链」公司是最近一年注册的，主要集中在深圳市和广州市。贵州近 1 年成立的区块链公司占本省相关公司的 93%，广州占 88%，山东占 80%，浙江和江苏分别占 78%。结合上述我国区块链投融资情况，预计未来两年大量区块链初创公司将面临「断粮」危机，竞争烈度会越来越大。,未来两年区块链初创公司将面临「断粮」危机，竞争将更激烈,08月27日 14:18,2018-08-28 21:30:50
22,据韩国产业银行韩半岛新经济中心副部长 Kim Minguan 的报告中称：「北朝鲜准专业人员的确意识到虚拟货币，并试图研发数字货币」。除此之外报告书中提到北朝鲜的 IT 公司 Chosun Expo 正开发并销售比特币交易解决方案。,韩国产业银行报告：朝鲜试图研发数字货币,08月27日 14:13,2018-08-28 21:30:50
23,印度《经济时报》报道，巴菲特旗下的伯克希尔哈撒伟公司正洽谈向印度数字支付平台 Paytm 的母公司 One97 Communications Ltd 注资约 200亿-250亿卢比（约合 2.85亿-3.56亿美元）。该报道称，伯克希尔预计将获得 Paytm 母公司的 3-4% 股份。如交易达成，可能是巴菲特在印度的首笔直接投资。,巴菲特欲注资印度数字支付平台 Paytm 至多 3.6 亿美元,08月27日 11:57,2018-08-28 21:30:50
24,据福布斯消息，CRYPTO.com 联合创始人兼 CEO Kris Marszalek 表示，随着零售业竞争激烈，加上数字货币可以帮助商家降低交易费，数字货币有可能取代信用卡，他解释说，「区块链支持的信贷比信用卡债务更公平，更实惠。当用作支付手段时，数字货币可以几乎免费且快速地发送到全球；在国外消费时，旅行者可以使用加密货币卡来节省高达 8％ 的换汇费用。」,CRYPTO.com 联合创始人：数字货币有望取代信用卡,08月27日 06:50,2018-08-28 21:30:50
25,据 cointelegraph 报道，日本 IT 巨头 NTT Data 与日本经济产业省下属机构新能源与工业技术开发组织 NEDO 正在合作开发一个基于区块链的贸易行业数据共享系统，旨在实现各贸易实体之间物流数据共享流程的数字化，取代使用纸质或 PDF 文件、耗时耗力的当前流程，探索更有效准确的共享数据系统。,NTT Data 与经济产业省联手打造区块链贸易数据共享系统,08月27日 06:49,2018-08-28 21:30:50
26,日本企业风险与 IT 管理公司 Newton Consulting 日前加入日本区块链协会，开始为数字货币行业的企业提供审计服务。Newton 称，审计耗时约三个月，将从维护和运营角度评估数字货币交易系统的安全水平，并将根据最佳实践提出改进建议。,日本企业风险管理公司开始对数字货币企业审计,08月27日 06:48,2018-08-28 21:30:50
27,据 CCN 消息，委内瑞拉中央委员会委内瑞拉银行最近推出了一款 Android 应用程序，帮助该国居民将旧的法币玻利瓦尔转变为新的基于数字货币石油币 Petro 的新货币主权玻利瓦尔。该应用程序计算起来并不复杂，将玻利瓦尔原法币面额去掉 5 个零就等于新的加密货币。该应用目前下载已超过 1 万次。委内瑞拉中央委员会发推文称它是「所有委内瑞拉人的工具，我们的盟友也应理解货币重新计价流程。」,委内瑞拉央行推出 Android 系统石油币转换应用,08月27日 06:47,2018-08-28 21:30:51
28,据 CCN 报道，巴哈马国家培训机构 NTA 已向 78 名完成培训课程的学员颁发了首个区块链证书。未来巴哈马技术和职业研究所、税务局、巴哈马大学以及国家保险委员会等 23 个国家机构也将加入区块链证书计划，负责颁发税务合规证书、营业执照等文件。 巴哈马劳工部长 Dion Foulkes 说：「我们和 NTA 一起试点了这个项目，希望令区块证书成为国家区块链战略的核心部分」。,巴哈马建立区块链证书制度，提供便捷认证,08月27日 06:47,2018-08-28 21:30:51
29,据 CCN 报道，为了保护隐私，以太坊 DApp 浏览器 MetaMask 将在 11 月 2 日停止向用户浏览器注入 Web3 实例。更新后的批准模式类似于要求访问用户的麦克风或摄像头，以太坊用户将可以拒绝他们认为不值得信任的网站的访问权限，钓鱼网站因此无法在用户不知情的情况下获取其交易历史、余额等隐私信息。,以太坊 DApp 浏览器采取措施提高钱包安全性,08月27日 06:46,2018-08-28 21:30:51
