,brief,header,pubtime,savetime
10,据彭博消息，去年一直有人猜测 Tether 可操纵比特币的价格，而 Chainalysis 最近的一篇研究显示，Tether 甚至有可能影响小型数字货币价格。去年，Tether 与 BTC、ETH 和 LTC 的关联率约为 85％。在 1-6 月期间，EOS 和 NEO 与 Tether 保持高度相关。该报告指出，虽然 Tether 与主流数字货币交易关联度正在下降，但仍能看到一些新的、交易量较小的数字货币获利的机会。,Chainalysis：Tether 对数字货币价格的影响趋弱,06:27,2018-08-25 21:02:02
11,"8 月 24 日，Fomo3D 首轮 2,000 万大奖得主「0xa169」再下一城，将山寨版 Fomo3D(Peach Will）大奖收入囊中，斩获 279 个 ETH，约合 50 万人民币。PeckShield 安全人员发现，该黑客采用「阻塞攻击」的方法同时对两款类 Fomo3D 游戏 Peach Will 和 Last Winner 实施攻击，其中针对 Peach Will 在两轮攻击后取得成功。该黑客对Last Winner 展开了 16 轮攻击，投入 43.24 个 ETH，不过最终未能得逞。",山寨 Fomo3D 大奖今日决出，2000 万大奖得主再下一城,08月24日 18:18,2018-08-25 21:02:02
12,基于点阵技术的高性能链 Jura Protocol 和 Cortex 达成战略合作。Jura Protocol 是以不同的方式处理发送和接收事务，每个用户的帐户形成一个直接非循环图 DAG 以加速系统。发送每个事务时， 它被传递回新一代块，有效地消除了 DAG，提高了显示效率并加速了系统。Cortex 是通过修改和扩展指令集的方式，为智能合约增加人工智能，在区块链上提供最先进的机器学习模型。,高性能链 Jura Protocol 和 Cortex 达成战略合作,08月24日 17:46,2018-08-25 21:02:02
13,Pchain 宣布将选择 100 个动态超级节点，年收益率为 60%，锁定代币最小额为 10 万 PAI。Pchain 是与以太坊虚拟机 EVM 兼容的多链解决方案，通过分区、多链、跨链等手段提升区块链性能，以智能数据和知识图谱解决智能合约不闭环、依赖外部数据的问题。,Pchain 宣布将选择 100 个动态超级节点,08月24日 17:43,2018-08-25 21:02:02
14,中国银保监会联合中央网信办、公安部、人民银行和市场监管总局下发通知称，应防范一些不法分子打着「金融创新」「区块链」的旗号，通过发行所谓「虚拟货币」「虚拟资产」「数字资产」等方式吸收资金，侵害公众合法权益。此类活动并非真正基于区块链技术，而是炒作区块链概念行非法集资、传销、诈骗之实，对发现的违法犯罪线索，可积极向有关部门举报反映。,银保监会下发通知：防范以「虚拟货币」「区块链」为幌子的骗局,08月24日 15:01,2018-08-25 21:02:02
15,全球最大矿机制造商比特大陆发布公告称，将于北京时间 2018 年 8 月 24 日零时开始对客户进行实名认证。比特大陆提醒顾客尽快完成实名认证，否则可能被限制购买或锁定账户。比特大陆称由于监管需求，客户需填写部分个人信息，包括姓名、身份证件类型、身份证号和地址信息。,比特大陆开始要求客户实名认证,08月24日 14:28,2018-08-25 21:02:02
16,除 GMO 外，另外一家日本矿机制造企业 Triple-1 也在生产 7 纳米矿机芯片，期待在 11 月开始发售 7 纳米芯片矿机，届时预计 GMO 也已开始量产 7 纳米芯片矿机。Triple-1 本周确认已经完成其 7 纳米矿机芯片 Kamikaze 的硅晶圆、样品芯片、样品母板和原型单元，并补充称，该公司合作生产企业是台积电。,另一家日本企业 Triple-1 也在加紧生产 7 纳米矿机芯片,08月24日 13:43,2018-08-25 21:02:03
17,Vitalik Buterin 近日在微信群中谈到委内瑞拉石油币时，认为其没有加密属性，而且不信任委内瑞拉政府在意去中心化的属性。,Vitalik Buterin：石油币没有加密属性,08月24日 13:09,2018-08-25 21:02:03
18,据 CCN 消息，此前德国外长 Heiko Maas 呼吁建立一个独立于美国的全球支付系统，作为挽救伊核协议的手段。对此，德国芬兰企业家 Kim Dotcom 表示，欧洲经济体若退出 SWIFT 支付体系对数字货币将是利好消息，因为它会导致美元和其他储备货币贬值，并稳固数字货币如比特币和以太坊作为价值储存工具与交换媒介的地位。如果美国政府失去对全球银行系统的支配地位，更多国家将会选择独立的金融网络，数字货币或将吸引更多的投资者、企业和政府。,德国扬言退出 SWIFT 支付体系或将有利于数字货币,08月24日 12:22,2018-08-25 21:02:03
19,腾讯正在开发智能合约安全检测系统，进军区块链安全领域。目前该系统仍在测试中，暂时支持用户上传智能合约文件和网站 URL 进行安全监测。此举也意味着腾讯正式进军区块链安全领域，据腾讯此前发布的报告，今年上半年区块链安全问题造成约 27 亿美元损失。,腾讯开发智能合约安全检测系统，进军区块链安全领域,08月24日 12:15,2018-08-25 21:02:03
