,brief,header,pubtime,savetime
10,美国商品期货交易委员会 CFTC 主席 J. Christopher Giancarlo 昨日在新加坡峰会区分了 CFTC 处理加密市场非法活动的短期方法，以及对制定该行业政策的长期决策。Giancarlo 表示，当谈到欺诈和操纵时，CFTC 需要变得强大。但在政策制定方面，CFTC 需要缓慢、慎重和充分了解情况。,CFTC 主席：CFTC 制定加密行业政策应缓慢慎重,07:59,2018-09-16 18:21:08
11,在伦敦举行的 CordaCon 会议上，R3 首席执行官 David Rutter 称，将会推出 Corda Marketplace。这是一个提供 DApp 的商城，其中包含超过 200 家公司，而且用户可以在其中寻找开发 Cordapp 的新伙伴。,R3 将推出「Corda 应用程序商城」,07:58,2018-09-16 18:21:08
12,BitPay 首席商务官 Sonny Singh 在接受彭博社采访时表示：他坚信明年比特币会反弹，但是替代币的价格可能永远不会再次出现在 2018 年初的高峰期。,BitPay 首席商务官：比特币会反弹,07:55,2018-09-16 18:21:08
13,以太坊核心开发者周五证实，以太坊即将推出的硬分叉暨网络的下一个全系统升级——康斯坦丁堡Constantinople 将在10 月 9 日左右在一个名为 Ropsten 的跨客户端测试网上激活。但是由于测试环境中区块确认时间的不可预测性，确切的区块编号还没有最终确定。同样，在以太坊的主网上激活君士坦丁堡的时机也尚未确定。然而，在电话会议中，以太坊基金会通讯官 Hudson Jameson 暂时建议在 11 月或 12 月进行代码更改。,以太坊下月将在测试网激活康斯坦丁堡硬分叉,07:52,2018-09-16 18:21:08
14,"美国商品期货委员会 CFTC 比特币期货持仓周报：截止 9 月 11 日的一周，投机者所持 CBOE 比特币期货净空头头寸减少 129 手合约，至 1,239 手合约，创 2017 年12 月份上线交易比特币期货合约以来的单周最低。",CFTC：CBOE 比特币期货净空头头寸创历史新低,07:50,2018-09-16 18:21:08
15,据 ICO Journal 报道，美国银行及其旗下投行机构美林证券将推出一款供客户交易的、基于期货市场的比特币衍生品，具体来说，美国银行和美林证券正在创建一种与无本金交割远期 NDF 挂钩的比特币衍生品，这些衍生品将在受监管的市场上交易。对加密领域来说，这是一个大新闻，也是继 高盛和大摩传出有意推出加密货币衍生产品后，华尔街主要机构大举涉足比特币的又一迹象。,美国银行及美林证券或将推出比特币衍生品,07:44,2018-09-16 18:21:08
16,CME 比特币期货 BTC 10 月合约收涨 90 美元，涨幅大约 1.40%，报 6525 美元，本周累涨逾 2.11%，据统计，6 月 29 日以 5865 美元创前月合约收盘纪录最低。CBOE 比特币期货 XBT 10 月合约收涨 107.50 美元，涨超 1.67%，报 6530 美元，本周累涨逾 1.99%，6 月 29 日也以 5897.50 美元创 CBOE 比特币期货前月合约收盘纪录最低。,比特币期货收复6500美元,07:42,2018-09-16 18:21:09
17,9 月 14 日下午，由 GVC 引力资本主办、OnFund 协办的 2018「万有引力」全球区块链行业研讨会在京顺利举行。金氪资本、大航海基金、一号财经、布洛克科技、耳朵财经、链闻ChainNews、TVCC News、区块链女司机、币友作为战略合作机构给予会议大力支持。由 GVC 引力资本联合 OnFund、极豆资本、双花资本、标准资本、星耀资本、大航海基金、布洛克科技、知道创宇、One.Top 评级、标准共识、BSAL 区块链场景应用实验室发起成立共识区块链生态联盟，联盟以 Tokenfund 为主体，联合安全服务机构、评级机构自愿组成，依托联盟内各节点资源，为各节点的发展壮大提供有力支撑，推动区块链的落地和进一步发展。,「万有引力」全球区块链行业研讨会在京顺利召开,16:04,2018-09-16 18:21:09
18,据安全公司慢雾区称：多个 EOS 游戏合约遭受攻击，请广大用户注意风险，保障资产安全。疑似攻击交易和 eos.win 、eosbet 相关。,慢雾区：多个 EOS 游戏合约遭受攻击,16:02,2018-09-16 18:21:09
19,日本金融巨头 SBI 控股公司将推出支付应用 Moneytap，该应用可用于 IOS和安卓设备，并且建立在瑞波 Ripple 的分布式记账技术之上。网站显示该软件将在今年秋天推出，并且日本的三家国内银行的客户都可以使用。,日本金融巨头 SBI 将推出采用瑞波技术的支付应用,15:59,2018-09-16 18:21:09
